-12610	-1332	-7503
-13295	125	-8936
-12597	-149	-11348
-10969	-2338	-11810
-9388	-3695	-9959
-8678	-3677	-8479
-8590	-3509	-7952
-8802	-3672	-8355
-9409	-3793	-9448
-10691	-3030	-11057
-12218	-1392	-11480
-13238	150	-9869
-12472	469	-6916
-10344	-488	-5381
-8571	-1175	-5342
-7441	-1169	-5622
-6605	-862	-6029
-6193	373	-6299
-6514	947	-6211
-7258	1293	-5846
-8727	995	-5300
-10322	-255	-5386
-12307	-949	-6873
-13235	543	-8858
-11995	2936	-10206
-9778	4016	-10016
-7941	3817	-9551
-7148	3420	-9210
-6864	3203	-8993
-6795	3120	-8734
-7533	3635	-8925
-9527	4082	-9250
-11841	3137	-9654
-13210	1336	-9441
-13151	-612	-8349
-11973	-2010	-7279
-10148	-2675	-6550
-8713	-2561	-6308
-8309	-2601	-6497
-8592	-2851	-6707
-8998	-3149	-6996
-10246	-3248	-7417
-11939	-2531	-7890
-13069	-91	-8167
-11488	3167	-8010
-8515	3596	-7561
-6638	2099	-7000
-6179	686	-6778
-6015	133	-6885
-6007	-295	-6926
-5981	84	-6956
-5920	1065	-7266
-6763	2824	-7946
-9346	4018	-8827
-12012	3010	-9281
-13189	1471	-9010
-13299	-97	-8310
-12738	-1209	-7697
-11349	-2260	-6860
-10227	-3116	-7166
-9863	-2945	-6769
-9494	-2543	-6218
-9244	-2328	-5967
-8983	-2149	-5762
-8763	-1873	-5549
-8501	-1781	-5495
-8305	-1964	-5619
-8246	-1976	-5633
-8229	-1983	-5637
-8282	-1965	-5613
-8255	-1940	-5606
-8335	-1606	-5416
-8964	-726	-5069
-9218	-378	-5006
-9133	-403	-5009
-9124	-302	-4999
-8933	-319	-5013
-8590	-729	-5129
-8341	-873	-5218
-8514	-338	-5090
-8535	123	-5073
-8458	355	-5090
-8423	611	-5125
-8135	761	-5203
-8006	886	-5260
-8276	1087	-5219
-8127	1127	-5268
-8279	1043	-5199
-8422	1187	-5227
-10218	682	-5224
-11199	708	-5683
-12025	1091	-6457
-12575	1292	-7255
-12893	1449	-8177
-12921	1555	-8765
-12832	1694	-8883
-12758	1821	-8800
-12732	1865	-8734
-12842	1640	-8638
-13150	898	-8460
-13117	-671	-8151
-12217	-2385	-8050
-10421	-3467	-7847
-8656	-3664	-7952
-7366	-3153	-7844
-6566	-2445	-7621
-6410	-2178	-7507
-6409	-2159	-7484
-6343	-1990	-7396
-6291	-1888	-7372
-6366	-2121	-7542
-6796	-2851	-8021
-8471	-3742	-8525
-11536	-3116	-8509
-12955	-1123	-8158
-12823	634	-7528
-12366	1689	-7209
-11579	2399	-6811
-10708	3059	-6803
-10495	3317	-7016
-10167	3444	-7070
-9900	3446	-7020
-9824	3380	-6918
-9723	3309	-6809
-9633	3227	-6702
-9480	3197	-6664
-9320	3197	-6671
-9224	3298	-6809
-9496	3296	-6818
-9735	3053	-6547
-9709	2761	-6186
-9565	2355	-5738
-9211	1880	-5386
-9021	1457	-5175
-8635	1280	-5146
-8488	1210	-5144
-8459	1221	-5150
-8404	1194	-5154
-8298	1156	-5161
-8141	1223	-5211
-8805	808	-4990
-9467	56	-4940
-10850	-480	-5405
-11899	-725	-6234
-12482	-1010	-7062
-12607	-1447	-7628
-12384	-1982	-7845
-11616	-2759	-7834
-10112	-3296	-7390
-8975	-3368	-7329
-8402	-3268	-7284
-7906	-2979	-7086
-7251	-2734	-7212
-7053	-2674	-7318
-6922	-2626	-7383
-6648	-2361	-7382
-6292	-2026	-7479
-6105	-1759	-7518
-5901	-1384	-7528
-5794	-1251	-7658
-5721	-923	-7578
-5665	-765	-7623
-5672	-869	-7663
-5652	-807	-7686
-5630	-696	-7679
-5663	-883	-7704
-6056	-2045	-8131
-7499	-3438	-8417
-9634	-3754	-8217
-11187	-3174	-7923
-12382	-1924	-7700
-12916	-478	-7720
-12777	680	-7522
-12405	1551	-7222
-11753	2125	-6796
-11046	2338	-6397
-10665	2457	-6298
-10171	2578	-6218
-10021	2631	-6199
-9943	2842	-6334
-10642	3141	-6836
-11297	3322	-7510
-12358	2885	-8491
-13091	1600	-9815
-12991	-297	-10946
-12385	-1830	-10806
-12094	-2473	-10329
-12351	-2393	-9707
-12505	-2218	-8614
-12366	-1825	-7407
-11768	-1414	-6299
-10685	-1150	-5448
-9314	-1101	-5091
-8334	-1050	-5134
-7687	-1200	-5371
-7353	-1581	-5669
-7351	-1885	-5835
-7198	-1902	-5938
-7417	-1962	-5855
-7951	-2081	-5698
-9417	-2432	-5792
-10884	-2458	-6341
-11776	-2333	-7098
-12174	-2454	-8104
-12132	-2645	-9584
-11246	-3226	-9843
-10116	-3677	-8815
-9261	-3267	-7263
-8307	-2286	-6232
-7325	-1095	-6036
-6157	-279	-6813
-5426	-39	-8266
-5394	-719	-9668
-6045	-2050	-10373
-6978	-3029	-10358
-8165	-3676	-10110
-8376	-3785	-9410
-7961	-3585	-8581
-7382	-3072	-7733
-6579	-1840	-7036
-5728	-887	-7659
-5381	-689	-8852
-5741	-1485	-10187
-6755	-2513	-10943
-8076	-3233	-11085
-9797	-3518	-10827
-11418	-2857	-10746
-12214	-1743	-11154
-12724	-17	-11035
-12768	1808	-10160
-12276	3025	-8746
-11028	3497	-7390
-9514	3336	-6679
-8576	2904	-6401
-7528	2652	-6717
-7161	2534	-6869
-6983	2492	-6943
-7687	2870	-6710
-9933	2805	-6233
-11773	1876	-6497
-12312	2035	-7314
-12155	2751	-8002
-11193	3515	-7972
-9700	3561	-7154
-8708	3022	-6552
-8052	2534	-6290
-7775	2479	-6337
-7928	2792	-6528
-9296	2978	-6370
-11726	2207	-6738
-12986	463	-7518
-12931	-1018	-7880
-12306	-2377	-8231
-11102	-3363	-8374
-10121	-3743	-8494
-10217	-3757	-8746
-11244	-3372	-8951
-12611	-2114	-8727
-13053	242	-7871
-12159	2106	-7175
-10640	3047	-6775
-9530	3243	-6675
-9024	3194	-6639
-8848	3248	-6798
-8990	3401	-7109
-8620	3274	-7185
-8299	3128	-7101
-8007	2908	-6875
-7975	2987	-6877
-8383	3299	-7015
-9108	3410	-6973
-9896	3366	-6997
-10838	3083	-7011
-11989	2410	-7324
-12777	1090	-7642
-13037	-448	-7972
-12742	-1483	-7979
-12228	-2315	-7932
-11232	-3081	-7751
-10208	-3547	-7802
-9212	-3633	-7739
-8619	-3424	-7403
-8504	-3292	-7240
-8756	-3424	-7445
-9224	-3578	-7729
-9844	-3683	-8228
-10629	-3617	-9119
-11498	-3039	-10167
-12138	-2286	-10662
-12634	-1697	-10392
-13006	-1211	-9843
-13128	-1023	-8937
-13019	-913	-8119
-12617	-1233	-7330
-11667	-1581	-6315
-10252	-1538	-5482
-7880	-732	-5274
-6236	319	-6288
-5670	1174	-7648
-5943	2240	-9227
-6717	2814	-10334
-7270	2945	-10915
-7361	2933	-11024
-6919	2611	-10974
-5930	1861	-10244
-5296	692	-9152
-5351	-244	-7822
-6111	-1030	-6593
-7379	-1288	-5606
-8715	-880	-5091
-9720	-158	-5034
-10532	798	-5326
-11745	1449	-6267
-12195	2173	-7306
-12028	3007	-8283
-11359	3643	-8796
-10344	4004	-8716
-9218	3790	-7840
-8482	2984	-6883
-7947	1428	-5888
-7847	-247	-5570
-7535	-1602	-6109
-6742	-2119	-7085
-5624	-1322	-8323
-5240	-31	-9464
-5486	1712	-9586
-6521	3237	-8718
-7353	3508	-7590
-8367	3119	-6374
-8772	2338	-5713
-10037	1616	-5446
-11766	897	-6125
-12952	574	-7679
-13255	531	-8862
-13249	-53	-9588
-12950	-1310	-9832
-11599	-2999	-8825
-9486	-3463	-7566
-7954	-2726	-6799
-6783	-1281	-6383
-6095	-770	-6892
-5678	-616	-7450
-5514	-1240	-8170
-5806	-2123	-8549
-6383	-2787	-8088
-7096	-3080	-7408
-7667	-3245	-7105
-8036	-3234	-6875
-7761	-2963	-6691
-7942	-2459	-6109
-8937	-1311	-5320
-10606	333	-5386
-12077	1598	-6751
-12535	2275	-8371
-12119	2903	-8798
-11369	3350	-8158
-10836	3470	-7658
-10322	3632	-7479
-10198	3789	-7635
-10285	3946	-7948
-10040	4053	-8088
-9879	4059	-8048
-9997	4066	-8118
-10728	3862	-8228
-11668	3266	-8347
-12522	2195	-8145
-12873	582	-7537
-12251	-1165	-6779
-10806	-1991	-6009
-9244	-1972	-5531
-8304	-1684	-5452
-7630	-1180	-5435
-7670	-1032	-5355
-7605	-736	-5293
-7623	-639	-5293
-8072	-242	-5149
-8802	452	-5125
-9375	1554	-5460
-10017	2214	-5951
-10941	2297	-6323
-11799	2546	-7146
-12483	2618	-8362
-12807	1961	-10172
-12725	46	-11350
-11860	-2015	-11245
-10669	-3431	-10059
-9745	-3610	-8190
-9284	-3306	-7291
-9098	-3233	-7160
-9136	-3362	-7403
-9897	-3650	-8375
-11402	-3123	-9787
-12866	-1306	-10388
-13284	550	-9756
-13150	1515	-8762
-12582	2060	-7706
-11840	2110	-6757
-11039	1792	-6017
-10239	1522	-5601
-9198	1254	-5346
-7885	1047	-5436
-7045	1088	-5769
-7130	1501	-5824
-7659	1918	-5729
-7664	2191	-5930
-7510	2498	-6291
-7693	2784	-6535
-8147	3002	-6614
-8878	3084	-6558
-9859	2699	-6241
-11007	1834	-6027
-12212	1117	-6633
-12829	996	-7634
-12961	1291	-8440
-12859	1826	-8932
-12407	2669	-9212
-11808	3285	-8833
-11202	3607	-8440
-11015	3640	-8232
-10927	3667	-8198
-11170	3521	-8097
-11694	3163	-8134
-12320	2490	-8309
-12968	1288	-8405
-13134	-147	-8225
-12957	-1092	-8022
-12449	-1819	-7646
-11638	-2207	-6919
-10480	-2001	-5926
-9533	-1589	-5375
-8800	-1412	-5239
-8249	-1109	-5192
-7613	-663	-5281
-7349	-368	-5324
-7397	2	-5284
-7783	316	-5133
-8307	813	-5075
-9575	1116	-5096
-11072	1061	-5610
-12402	797	-6711
-13011	780	-7822
-13262	545	-8715
-13289	220	-9369
-13189	552	-9996
-13086	1062	-10252
-12797	2528	-10374
-11704	3680	-9652
-10420	4006	-8362
-9581	3399	-6970
-8406	1552	-5756
-7800	151	-5575
-7804	-590	-5629
-7818	-595	-5609
-7774	-591	-5621
-7647	-543	-5659
-7555	-337	-5669
-7800	768	-5676
-8502	2587	-6325
-10090	3869	-8266
-11949	3020	-10081
-12842	1834	-9876
-13109	1384	-8750
-12718	1258	-7430
-11864	1238	-6306
-10823	714	-5454
-9512	-470	-5082
-7817	-1325	-5471
-6742	-1790	-6346
-5701	-1200	-7458
-5358	664	-8521
-5944	2063	-8434
-6896	2671	-7496
-8010	2402	-6353
-9203	517	-5308
-10930	-1855	-6276
-12279	-2085	-7917
-13053	-1029	-8757
-13263	-31	-8774
-13121	457	-8149
-12767	786	-7363
-12028	1084	-6455
-11160	1347	-5832
-9978	1818	-5505
-8761	2018	-5491
-7971	1973	-5601
-7274	1701	-5745
-6819	1185	-5824
-6743	929	-5800
-6924	766	-5648
-7407	625	-5363
-8557	327	-5017
-10105	-18	-5130
-11195	24	-5628
-11975	298	-6259
-12162	696	-6528
-12231	776	-6631
-12487	762	-6939
-12914	974	-7677
-13227	1070	-8629
-13302	773	-9625
-13255	685	-9893
-13268	626	-9830
-13121	788	-10192
-12896	1390	-10422
-12309	2691	-9799
-10989	3556	-7894
-9569	3274	-6798
-9133	2748	-6342
-8946	2569	-6259
-8561	2430	-6222
-8391	2329	-6186
-8163	2312	-6244
-8183	2408	-6314
-8305	2636	-6482
-8482	3021	-6845
-9520	3920	-8327
-11284	3386	-10500
-12351	2183	-10724
-12885	1464	-10409
-13086	1196	-10082
-13271	977	-9801
-13371	648	-9557
-13430	236	-9316
-13353	-462	-9135
-13227	-942	-8987
-13107	-883	-8252
-12958	-679	-7719
-12427	-1074	-7011
-11562	-1962	-6618
-10744	-2597	-6598
-9969	-3028	-6779
-9203	-3216	-6956
-8384	-3202	-7092
-7626	-3018	-7266
-7188	-2864	-7421
-6850	-2612	-7457
-6814	-2253	-7030
-6782	-1976	-6800
-6331	-1570	-7036
-6134	-1446	-7240
-6232	-1591	-7228
-6949	-2352	-7117
-8063	-3442	-8038
-8393	-3637	-8494
-8682	-3732	-9090
-10106	-3622	-9932
-11822	-2586	-10461
-12675	-1586	-10347
-13226	684	-9102
-12476	2042	-7702
-11007	2611	-6548
-10260	2933	-6481
-9624	2945	-6308
-8681	2988	-6341
-7723	2985	-6690
-6963	2828	-7080
-6749	2736	-7160
-6657	2790	-7369
-6562	2269	-6908
-8736	2739	-6103
-11369	1059	-5868
-12191	-800	-6608
-11913	-2444	-7600
-10293	-3472	-7746
-9487	-3292	-7101
-8825	-3229	-7112
-8546	-3347	-7658
-9016	-3520	-8189
-9052	-3578	-8397
-8916	-3562	-8382
-8975	-3562	-8356
-9013	-3597	-8461
-8982	-3618	-8556
-8949	-3640	-8633
-9005	-3653	-8715
-9106	-3672	-8887
-9263	-3690	-9439
-9575	-3679	-9985
-10868	-3156	-10600
-12128	-2236	-10689
-13310	-415	-9908
-12741	1547	-7929
-10518	2035	-5957
-8606	1565	-5516
-7336	342	-5683
-7002	-897	-6001
-7050	-1436	-6215
-7061	-1881	-6470
-7037	-1928	-6523
-7015	-1721	-6397
-6945	-1639	-6395
-6798	-1419	-6391
-6189	-748	-6672
-5587	502	-7527
-5866	2385	-8465
-6723	3355	-8436
-6959	3384	-7957
-7244	3388	-7542
-9077	3574	-6884
-10303	2558	-6000
-10125	1917	-5582
-11341	885	-5832
-12807	-108	-7321
-13122	-857	-8487
-13058	-862	-8263
-12808	-177	-7317
-11644	1457	-6222
-10017	2711	-6182
-8679	2812	-6241
-8265	2642	-6209
-8016	2571	-6246
-8531	3292	-6864
-11023	3413	-7729
-13173	520	-8474
-12395	-2203	-8664
-11393	-3084	-8496
-10891	-3395	-8622
-10384	-3599	-8819
-10655	-3526	-9435
-11693	-2861	-10110
-12821	-1684	-9472
-10810	-416	-5378
-8095	-1008	-5224
-6981	-1383	-5896
-8034	-1990	-5770
-10624	-1829	-5872
-12670	-850	-7299
-13238	-666	-9057
-12630	-1759	-10312
-11130	-3256	-9867
-9882	-3724	-8867
-9329	-3702	-8453
-9441	-3675	-8397
-9396	-3662	-8347
-9159	-3710	-8513
-9477	-3756	-9528
-11028	-3163	-10439
-12391	-1921	-10725
-13396	-407	-9756
-12806	1121	-7883
-11327	2207	-6555
-9982	2312	-5931
-8466	1481	-5466
-7533	-286	-5583
-7322	-1893	-6302
-7509	-2399	-6625
-7515	-1703	-6090
-8216	114	-5245
-10335	1789	-5730
-11877	2243	-7429
-12688	2059	-8952
-12677	1928	-10275
-12333	2337	-10457
-12064	2909	-9676
-12012	2759	-8120
-11084	2018	-6196
-9817	370	-5169
-9824	-492	-5165
-10963	-495	-5531
-11783	-483	-6207
-11789	-251	-6214
-11208	-432	-5861
-10505	-1025	-5677
-9952	-1566	-5737
-8799	-1845	-5828
-7728	-1653	-6008
-7711	536	-5598
-9982	2396	-5959
-12253	1760	-6956
-13216	633	-8281
-13137	655	-10364
-11919	1167	-12002
-10666	1709	-12515
-10554	2611	-11976
-10413	2813	-11921
-10882	2608	-12077
-11192	2492	-12018
-11117	1878	-12399
-10963	329	-12712
-11035	-370	-12686
-12198	74	-11944
-13104	766	-10209
-12752	671	-7445
-10701	-1039	-5601
-8998	-2666	-6240
-9175	-3299	-7138
-9513	-3675	-8048
-9683	-3748	-8389
-8986	-3077	-6893
-7847	-1350	-5722
-7961	708	-5444
-8556	1061	-5301
-8281	136	-5208
-7856	157	-5331
-7656	1655	-5694
-8497	2367	-5764
-8357	1865	-5479
-8194	1303	-5266
-8224	827	-5137
-8556	664	-5037
-9709	140	-5010
-10757	-560	-5425
-10456	-2056	-5985
-9824	-2840	-6540
-9848	-3153	-6989
-9625	-3478	-7605
-9536	-3713	-8424
-9617	-3705	-8417
-9573	-3668	-8255
-9592	-3695	-8382
-9874	-3698	-8480
-11041	-3183	-7778
-11395	-2503	-6958
-10982	-1697	-5935
-9967	-737	-5165
-8770	184	-4995
-7895	729	-5307
-7060	713	-5810
-6455	-346	-6306
-6570	-1322	-6605
-7472	-1684	-6059
-8399	-2324	-6139
-9247	-2228	-6041
-9669	-2057	-5977
-9974	-1968	-5973
-9830	-2315	-6172
-8983	-2946	-6702
-7761	-3103	-7512
-6615	-2539	-7921
-5689	-1303	-7913
-5495	-182	-7566
-5836	824	-6826
-6625	1468	-6079
-7312	1450	-5557
-7391	1176	-5432
-7522	1040	-5351
-7676	872	-5261
-7751	758	-5216
-7980	611	-5127
-8787	257	-4963
-8973	-287	-4980
-8954	-337	-4978
-8923	-17	-4933
-8880	814	-4982
-8004	1433	-5377
-7074	1015	-5796
-6733	203	-5978
-6546	-683	-6330
-6651	-1441	-6589
-8250	-1224	-5553
-10715	-540	-5506
-12629	-54	-7005
-13245	-192	-8546
-13233	-98	-9842
-12810	-101	-11071
-12464	-72	-11599
-12355	268	-11758
-11583	41	-12437
-11094	-747	-12550
-10859	-1666	-12314
-10899	-2481	-11627
-11187	-3183	-10223
-10872	-3529	-8804
-9733	-3770	-8050
-8574	-3848	-8011
-8258	-3781	-7822
-8039	-3401	-7036
-7545	-2845	-6543
-7119	-2732	-6765
-6847	-2744	-7098
-6802	-2670	-7036
-7662	-3110	-6790
-8724	-3708	-7314
-8592	-4013	-8502
-7852	-3731	-9904
-7336	-3292	-10180
-7336	-3289	-9774
-7644	-3430	-9157
-8128	-3542	-9024
-8410	-3606	-9114
-8789	-3713	-9177
-9265	-3786	-9011
-10056	-3710	-8885
-10891	-3487	-8984
-11280	-3257	-8456
-11297	-3154	-8006
-11033	-3065	-7377
-10607	-2882	-6725
-10193	-2474	-6083
-9810	-1798	-5516
-9487	-880	-5102
-9454	380	-4995
-8982	1702	-5281
-8256	2473	-5878
-7119	2187	-6331
-6373	1054	-6451
-6069	176	-6729
-5855	-601	-7185
-5876	-1315	-7643
-5922	-1608	-7882
-6022	-1900	-8091
-6115	-1920	-7921
-6960	-2101	-6972
-8248	-2258	-6279
-9239	-1845	-5807
-9723	-1544	-5695
-9771	-1376	-5632
-9301	-1501	-5638
-8537	-1818	-5857
-7341	-1555	-6183
-5899	-634	-7146
-5311	139	-8379
-5247	560	-8734
-5244	798	-9009
-5260	962	-9257
-5408	1493	-9346
-5796	2335	-8825
-6791	3095	-7674
-7886	2791	-6331
-9489	2052	-5521
-10429	323	-5243
-10881	-1041	-5567
-11115	-2540	-6633
-11349	-3234	-8084
-11687	-3125	-9331
-11330	-3172	-10109
-10755	-3229	-10651
-9935	-3520	-10388
-9214	-3753	-9350
-8701	-3668	-8629
-8368	-3452	-7959
-8260	-3347	-7813
-8711	-3604	-8349
-9568	-3720	-8542
-10135	-3637	-8432
-10617	-3534	-8367
-10779	-3363	-7836
-10659	-3142	-7151
-10480	-2679	-6377
-10349	-1720	-5637
-9834	-483	-5164
-9512	23	-5158
-9430	210	-5196
-9546	261	-5193
-9910	236	-5229
-11097	1021	-5818
-12889	1036	-7766
-13075	180	-10361
-11447	-1457	-12077
-10098	-2689	-11810
-9264	-3303	-11069
-9202	-3514	-10687
-10037	-3174	-11274
-11693	-2291	-11330
-13069	-1348	-9719
-13072	301	-7852
-13269	305	-8484
-13196	-405	-10241
-11566	-1745	-11876
-9959	-2708	-11903
-9733	-2962	-11619
-9791	-3102	-11381
-10820	-1984	-12138
-12752	1233	-10566
-12071	2274	-7508
-10902	2329	-6288
-9543	2448	-5934
-9019	2514	-6009
-8810	2773	-6124
-8894	2773	-5997
-9111	2459	-5715
-9277	2403	-5656
-8488	2755	-6004
-7447	2816	-6600
-6444	1262	-6419
-6667	-20	-6201
-7477	-1424	-5989
-8472	-2355	-6257
-8112	-1363	-5788
-8512	1223	-5504
-10316	2465	-6308
-10686	2195	-6316
-10535	2053	-6159
-10099	2315	-6139
-9396	2430	-5958
-8610	2598	-6110
-8403	2809	-6219
-8485	2686	-6002
-8550	2503	-5801
-8763	2737	-5920
-7807	2481	-6070
-7623	1954	-5934
-7977	1266	-5584
-8052	-648	-5529
-8007	-1665	-5947
-7526	-1343	-6002
-7220	240	-5784
-9943	2280	-5938
-12469	1039	-7012
-13269	-449	-8821
-12706	-1156	-10740
-12297	-1435	-11209
-12549	-1373	-10865
-13193	-783	-9842
-13170	162	-8130
-12230	744	-6551
-9661	998	-5154
-8540	894	-5109
-8328	1075	-5177
-7686	1258	-5427
-7110	1265	-5722
-6760	1245	-5967
-6552	1291	-6170
-7127	1178	-5698
-9029	1072	-5141
-10599	1152	-5477
-11880	901	-6257
-12950	841	-7774
-13252	766	-9243
-13060	958	-10316
-12892	1059	-10648
-13082	1046	-10132
-12557	1748	-7741
-10210	1790	-5695
-7565	250	-5529
-6887	-1724	-6592
-6639	-2414	-7613
-6621	-2496	-7787
-6572	-2492	-7874
-6363	-2105	-7612
-6046	-854	-7132
-7210	2022	-6463
-10861	2418	-6511
-12948	937	-7603
-13276	-909	-8143
-12745	-1987	-8858
-12211	-2355	-10174
-11645	-2070	-11474
-11873	-1135	-11972
-12388	447	-11682
-12774	879	-11088
-13223	-49	-10160
-12954	-1469	-8755
-11770	-2615	-7488
-9985	-3182	-6726
-7814	-3190	-6888
-7090	-3003	-7210
-6613	-2717	-7371
-6331	-2583	-7685
-6346	-2569	-7642
-6670	-2623	-7213
-8423	-2817	-6300
-10999	-2273	-6401
-12689	-813	-7369
-13068	1093	-8394
-12440	2568	-9350
-11615	3289	-8894
-10773	3581	-8066
-10593	3595	-7863
-10793	3518	-7852
-10897	3372	-7636
-12424	2147	-7864
-12335	312	-6728
-10649	-1632	-5842
-8594	-2367	-5936
-7862	-2429	-6171
-7603	-2381	-6240
-7332	-2299	-6318
-7027	-2182	-6453
-6696	-2144	-6733
-6644	-2138	-6784
-6667	-2160	-6782
-6864	-2231	-6658
-8199	-2846	-6521
-10600	-2696	-6604
-12021	-1570	-6879
-12688	-516	-7305
-12747	-364	-7404
-13144	-103	-8318
-13222	-685	-9834
-12397	-1602	-11016
-11151	-2436	-11588
-10162	-2949	-11501
-9730	-3098	-11419
-9883	-3083	-11410
-10620	-2821	-11458
-11860	-2254	-11113
-12924	-1289	-10130
-13219	-255	-8692
-12485	492	-6962
-11206	784	-5785
-9576	812	-5269
-8672	802	-5239
-8691	737	-5226
-9834	872	-5307
-11876	788	-6308
-13081	-604	-8320
-12571	-1801	-10424
-12341	-968	-11578
-12260	942	-11694
-11982	2678	-10835
-11298	3408	-10405
-11519	3310	-10200
-12614	2298	-9890
-13112	1058	-8602
-12737	-169	-7186
-11203	-1202	-5889
-9347	-1329	-5322
-8309	-1037	-5293
-7598	-873	-5463
-6932	-946	-5865
-6814	-1069	-6012
-7503	-1242	-5667
-9061	-1314	-5343
-10112	-897	-5358
-10764	-582	-5522
-11585	-438	-5997
-12443	31	-6831
-12829	787	-7585
-12850	1697	-8448
-12459	2576	-9168
-11887	3187	-9184
-11583	3435	-9033
-11619	3416	-9119
-11625	3402	-9125
-11582	3423	-9095
-12126	2941	-9490
-12868	1876	-8797
-12506	652	-6961
-11661	-199	-5973
-10685	-879	-5481
-9111	-1520	-5351
-7499	-1695	-5792
-6151	-1536	-6834
-6174	-1619	-6860
-6259	-1708	-6819
-6344	-1785	-6772
-7150	-2250	-6427
-9372	-2633	-6098
-11285	-2070	-6446
-12629	-1051	-7359
-13112	497	-8305
-12780	2074	-9266
-12260	2775	-9654
-11772	3309	-9401
-11857	3143	-10085
-11645	3270	-10140
-11199	3635	-9673
-11311	3578	-9566
-12588	2327	-9632
-13154	965	-8623
-12669	-47	-7105
-11704	-549	-6039
-10391	-1252	-5459
-8869	-2203	-5661
-7882	-2260	-5901
-7814	-2379	-6024
-8439	-2246	-5731
-8649	-2246	-5717
-10911	-2258	-6299
-12878	-1120	-7872
-13282	349	-9390
-12832	1214	-10780
-12246	2038	-11120
-11904	2776	-10792
-11791	2867	-10831
-12624	1761	-10702
-13275	55	-8947
-12051	-935	-6428
-11415	-842	-5824
-10764	-732	-5425
-10950	-601	-5493
-11206	-426	-5606
-11354	-295	-5688
-10486	-498	-5288
-7071	-979	-5707
-6425	-671	-6128
-5983	-388	-6562
-5810	-500	-6840
-5776	-681	-6964
-5954	-1004	-6826
-6410	-1260	-6422
-7892	-2137	-5962
-10560	-2140	-6098
-12639	-818	-7272
-12819	1885	-9377
-11825	2941	-10521
-11603	3232	-10310
-11354	3511	-9982
-11219	3588	-9987
-11187	3610	-9939
-11235	3563	-10041
-11673	3047	-10602
-12843	1682	-10329
-12498	1271	-7240
-10328	2016	-5851
-8528	2474	-6086
-7729	2597	-6548
-7407	2484	-6670
-7361	2395	-6616
-7440	2483	-6633
-7657	2627	-6631
-8641	3006	-6594
-11369	1984	-6392
-12519	-767	-6965
-12235	-2021	-7476
-11530	-3117	-8444
-10669	-3600	-9437
-9979	-3636	-10209
-10164	-3523	-10405
-11372	-2758	-10877
-12313	-1743	-11004
-12922	-703	-10645
-13286	187	-9712
-12810	1840	-8429
-11540	2890	-7218
-10059	2720	-6215
-9467	2508	-5973
-9902	2239	-5801
-10649	1106	-5481
-11673	-638	-6024
-11137	-2695	-7049
-9673	-3202	-7022
-8344	-3006	-6931
-7657	-2418	-6649
-7903	-2019	-6311
-8109	-1942	-6325
-8003	-1822	-6253
-7842	-1870	-6276
-7947	-2148	-6338
-8779	-3074	-6997
-10447	-3485	-8204
-12112	-2593	-8792
-13255	-410	-8521
-12028	2235	-7170
-9491	2740	-6163
-7975	2331	-6090
-7860	2155	-6013
-9916	3208	-6722
-12836	750	-7527
-12240	-2009	-7573
-10519	-3047	-7197
-8993	-2900	-6707
-8704	-2615	-6550
-8690	-2644	-6586
-8556	-2737	-6682
-8540	-3180	-7266
-9034	-3602	-7991
-10561	-3552	-8882
-12256	-2549	-9133
-13302	333	-8862
-11544	2993	-7856
-8341	2923	-6592
-7446	2192	-6381
-6822	1379	-6307
-6588	927	-6357
-6446	457	-6374
-6880	619	-6019
-7610	388	-5541
-8079	-350	-5401
-8299	-1237	-5537
-8383	-1485	-5618
-8429	-1732	-5745
-8273	-1796	-5870
-7610	-1328	-5939
-6575	-1028	-6496
-5992	-1445	-7503
-6123	-2249	-8581
-6609	-2865	-8980
-7159	-3280	-9222
-7355	-3403	-9284
-7022	-3201	-9030
-6091	-2104	-8318
-5869	63	-7075
-7706	2081	-6139
-10154	2369	-6102
-12279	1621	-7106
-12512	1576	-7400
-12313	1786	-7322
-11644	2062	-6722
-9825	2395	-5962
-7928	2367	-6161
-5640	491	-7661
-5709	-1447	-8261
-6631	-2816	-8540
-6971	-3102	-8499
-6906	-3021	-8339
-6518	-2532	-8048
-5816	-660	-7352
-6566	1678	-6761
-8728	2769	-6271
-11003	1902	-6070
-11976	699	-6296
-12379	527	-6639
-12246	1033	-6645
-11246	1223	-5990
-10210	1490	-5713
-8875	644	-5359
-7250	-743	-5935
-6075	-1123	-7212
-5686	-834	-7755
-5600	-443	-7806
-5691	-162	-7543
-6389	704	-6699
-8082	3365	-7480
-10779	3797	-8893
-12690	2300	-9410
-13023	1288	-8391
-12466	739	-6846
-11058	333	-5545
-9546	-235	-5068
-8248	-978	-5273
-7879	-953	-5384
-7834	-448	-5303
-7977	-148	-5185
-8062	-18	-5153
-8141	-43	-5129
-8042	-62	-5156
-8007	-69	-5165
-7862	-188	-5215
-7813	-310	-5239
-7865	-470	-5226
-8940	-620	-5055
-11295	-181	-5663
-12728	355	-7146
-13145	659	-8169
-13181	726	-8313
-13160	985	-8360
-13132	1172	-8472
-13117	1187	-8389
-13024	1210	-8161
-11825	1797	-6637
-9029	1624	-5479
-7064	249	-5847
-6058	543	-6756
-6114	1399	-6849
-6628	781	-5974
-6919	-341	-5721
-7780	-1282	-5525
-9103	-1712	-5493
-10301	-1988	-5888
-11978	-2008	-7197
-13289	-802	-9006
